AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
15683,VZH,Mineola Wisener Field,32.67666667,-95.51055556
15683,VZH,Mineola Wisener Field,32.67666667,-95.51083333
15684,VZI,Brundidge Municipal,31.73333333,-85.80472222
15685,VZJ,Payette Municipal,44.09166667,-116.9
15685,VZJ,Payette Municipal,44.09444444,-116.9036111
15685,VZJ,Payette Municipal,44.09388889,-116.9113889
15687,VZL,Los Alamitos AAF,33.79,-118.0519444
15687,VZL,Los Alamitos AAF,33.79,-118.0513889
15688,VZM,Jensens Strip Airport,57.95,-157.05
15689,VZN,Wildman Creek Airport,56.25,-159.9166667
15690,VZO,Stepovak Airport,55.83333333,-159.8666667
15692,VZQ,Puale Bay Airport,57.73333333,-155.6333333
15693,VZR,Katmai Bay Airport,58,-154.9666667
15694,VZS,Kashvik Bay Airport,57.96666667,-155.1333333
15695,VZT,Cinder Mountain Airport,57.05833333,-157.8
15696,VZU,Hagemeister Island Airport,58.75,-160.8333333
15697,VZV,Cape Peirce Airport,58.55277778,-161.7686111
15698,VZW,Cape Greig Airport,57.71666667,-157.7166667
15699,VZX,Kasba Lake Airport,60.29444444,-102.5
15699,YDU,Kasba Lake Airport,60.29472222,-102.5005556
15699,YDU,Kasba Lake Airport,60.29194444,-102.5019444
15700,VZY,Katmai Lodge Airport,59.07,-156.0483333
15701,VZZ,South St. Paul Municipal,44.85833333,-93.03361111
15701,VZZ,South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
15703,WA2,Mansfield Airport,47.80944444,-119.6372222
15703,WA2,Mansfield Airport,47.80944444,-119.6369444
15704,WA3,Bayview Farms,48.52083333,-122.4652778
15705,WA4,Isaacson,47.65916667,-117.6816667
15706,WA5,Methow Valley State,48.425,-120.1458333
15707,WA6,Stehekin Seaplane Landing,48.3,-120.65
15708,WA7,Chelan Seaplane Landing,47.83333333,-120.0333333
15709,WAA,Wales Airport,65.62472222,-168.0963889
15709,WAA,Wales Airport,65.6225,-168.095
15710,WAB,Wabag Airport,-5.48333333,143.7333333
15711,WAD,Andriamena Airport,-17.45,47.5125
15712,WAG,Wanganui Airport,-39.96666667,175.0241667
15712,WAG,Wanganui Airport,-39.96222222,175.0252778
15712,WAG,Whanganui,-39.96222222,175.0252778
15712,WAG,Wanganui Airport,-39.96222222,175.0252778
15712,WAG,Whanganui,-39.96222222,175.0252778
15712,WAG,Whanganui,-39.96333333,175.0244444
15713,WAL,Wallops Flight Center,37.94166667,-75.46222222
15713,WAL,Wallops Flight Facility,37.94027778,-75.46638889
15714,WAR,Warsaw Municipal,41.28194444,-85.84638889
15714,WAR,Warsaw Municipal,41.28194444,-85.84638889
15714,WAR,Warsaw Municipal,41.27472222,-85.84
15715,WAS,Washington DC Metropolitan Area,38.88333333,-77.03333333
15716,WAT,Waterford Airport,52.19722222,-7.08888889
15716,WAT,Waterford Airport,52.18722222,-7.08694444
15717,WAV,Wave Hill Old,-17.4375,130.925
15718,WAW,Okecie,52.16583333,20.96722222
15718,WAW,Warsaw Chopin,52.16583333,20.96722222
15720,WBA,Wahai Airport,-2.82,129.48
15720,WBA,Wahai Airport,-2.8125,129.4833333
15720,WBA,Wahai Airport,-2.81111111,129.4683333
15720,WBA,Wahai Airport,-2.8125,129.4833333
15720,WBA,Wahai Airport,-2.81111111,129.4683333
15720,WBA,Wahai Airport,-2.81138889,129.4838889
15721,WBB,Stebbins Airport,63.51666667,-162.2788889
15721,WBB,Stebbins Airport,63.51583333,-162.2780556
15722,WBH,Commerce/Montebello Heliport,34.01666667,-118.1333333
15723,WBM,Wapenamanda Airport,-5.61666667,143.9166667
15723,WBM,Wapenamanda Airport,-5.63861111,143.8913889
15723,WBM,Wapenamanda Airport,-5.63527778,143.8922222
15723,WBM,Wapenamanda Airport,-5.63527778,143.8919444
15723,WBM,Wapenamanda Airport,-5.63944444,143.8955556
15723,WBM,Wapenamanda Airport,-5.63527778,143.8925
15723,WBM,Wapenamanda Airport,-5.63861111,143.8913889
15723,WBM,Wapenamanda Airport,-5.63527778,143.8925
15723,WBM,Wapenamanda Airport,-5.63527778,143.8922222
15723,WBM,Wapenamanda Airport,-5.63555556,143.8925
15724,WBN,Woburn Airport,42.39722222,-71.15277778
15725,WBQ,Beaver Airport,66.36222222,-147.4083333
15725,WBQ,Beaver Airport,66.36222222,-147.4066667
15725,WBQ,Beaver Airport,66.36222222,-147.4063889
15725,WBQ,Beaver Airport,66.36222222,-147.4066667
15725,WBQ,Beaver Airport,66.36222222,-147.4063889
15726,WBR,Roben-Hood,43.7225,-85.50416667
15726,WBR,Roben-Hood,43.72277778,-85.50416667
15726,WBR,Roben-Hood,43.7225,-85.50416667
15726,WBR,Roben-Hood,43.72277778,-85.50416667
15727,WBS,Bennettsville Airport,34.62194444,-79.7325
15728,WBY,Downtown Airport,34.0525,-118.2594444
15729,WCA,Gamboa,-42.49083333,-73.77444444
15729,WCA,Gamboa,-42.49055556,-73.775
15729,WCA,Gamboa,-42.49055556,-73.77444444
15729,WCA,Gamboa,-42.49111111,-73.77416667
15729,WCA,Gamboa,-42.49055556,-73.775
15729,WCA,Gamboa,-42.49111111,-73.77416667
15730,WCL,Whalers Cove Lodge Airport,57.46666667,-134.5666667
15731,WCR,Chandalar Lake,67.50555556,-148.5
15731,WCR,Chandalar Lake,67.50444444,-148.4833333
15731,WCR,Chandalar Lake,67.50527778,-148.48
15731,WCR,Chandalar Lake,67.50444444,-148.4833333
15732,WDB,Wide Bay Airport,57.37138889,-156.4125
15734,WDG,Enid Woodring Regional,36.37916667,-97.79083333
15734,WDG,Enid Woodring Regional,36.37833333,-97.78888889
15734,WDG,Enid Woodring Regional,36.37583333,-97.78944444
15734,WDG,Enid Woodring Regional,36.37833333,-97.78888889
15734,WDG,Enid Woodring Regional,36.37583333,-97.78944444
15735,WDH,Hosea Kutako International,-22.48333333,17.46666667
15735,WDH,Hosea Kutako International,-22.48333333,17.46666667
15735,WDH,Hosea Kutako International,-22.48,17.47083333
15736,QQS,Waldronaire,48.71166667,-123.0183333
15736,WA8,Waldronaire,48.71166667,-123.0183333
15736,WA8,Waldron Airstrip,48.71166667,-123.0183333
15737,WDR,Winder Barrow,33.98305556,-83.6675
15737,WDR,Barrow County,33.98277778,-83.6675
15737,WDR,Barrow County,33.98277778,-83.66722222
15738,WEH,Dashuipo Airport,37.18694444,122.2288889
15738,WEH,Dashuipo Airport,37.18722222,122.2288889
15738,WEH,Dashuipo Airport,37.18694444,122.2288889
15738,WEH,Dashuipo Airport,37.18722222,122.2288889
15738,WEH,Dashuipo Airport,37.18694444,122.2288889
15739,WEI,Weipa Airport,-12.68111111,141.9172222
15739,WEI,Weipa Airport,-12.67861111,141.9252778
15739,WEI,Weipa Airport,-12.6775,141.9225
15740,WEL,Welkom Airport,-27.99916667,26.67138889
15740,WEL,Welkom Airport,-27.99805556,26.66972222
15741,WFB,Ketchikan Waterfront Seaplane Base,55.35805556,-131.6683333
15744,WGA,Wagga Wagga Airport,-35.16666667,147.4644444
15744,WGA,Wagga Wagga Airport,-35.16527778,147.4663889
15744,WGA,Wagga Wagga Airport,-35.16333333,147.4686111
15745,WGE,Walgett Airport,-30.03666667,148.1225
15745,WGE,Walgett Airport,-30.03277778,148.1258333
15746,WGG,Bahia Tortugas Airport,27.7,-114.9166667
15746,WGG,Bahia Tortugas Airport,27.70527778,-114.9111111
15747,WGL,Isle Baltra Off-Line Point,-0.45,-90.25
15749,WGO,Winchester Airport,39.14111111,-78.14277778
15749,WGO,Winchester Regional,39.14361111,-78.14444444
15750,WGP,Mau Hau,-9.67222222,120.3083333
15751,WFK,Northern Aroostook Regional,47.28555556,-68.31277778
15754,WHD,Hyder Seaplane Base,55.90361111,-130.005
15755,WHK,Whakatane Airport,-37.92222222,176.9138889
15755,WHK,Whakatane Airport,-37.92222222,176.9169444
15756,WHO,Franz Josef Airport,-43.36305556,170.1344444
15756,WHO,Franz Josef Airport,-43.36222222,170.1325
15758,WHR,Vail/Avon,39.61666667,-106.3838889
15759,WHT,Wharton Regional,29.25472222,-96.15722222
15759,WHT,Wharton Regional,29.25416667,-96.15444444
15760,WI1,Black River Falls Area,44.25083333,-90.85527778
15761,WI2,Price County,45.70888889,-90.4025
15762,WIB,Wilbur Airport,47.75333333,-118.745
15763,WIC,Wick Airport,58.45694444,-3.08666667
15763,WIC,Wick Airport,58.45888889,-3.09305556
15766,WIL,Nairobi/Wilson,-1.32222222,36.81333333
15766,WIL,Nairobi/Wilson,-1.32194444,36.81472222
15766,WIL,Nairobi/Wilson,-1.32333333,36.81472222
15766,WIL,Nairobi/Wilson,-1.32194444,36.81472222
15766,WIL,Nairobi/Wilson,-1.32333333,36.81472222
15767,WIN,Winton Airport,-22.36527778,143.0822222
15767,WIN,Winton Airport,-22.36361111,143.0855556
15767,WIN,Winton Airport,-22.3625,143.0861111
15768,WJA,Woja Airport,7.46666667,168.5666667
15768,WJA,Woja Airport,7.46666667,168.5666667
15769,WJF,General William J. Fox Airfield,34.74055556,-118.22
15769,WJF,General William J. Fox Airfield,34.74111111,-118.2186111
15772,WKA,Wanaka Airport,-44.73333333,169.25
15772,WKA,Wanaka Airport,-44.72194444,169.2463889
15773,WKJ,Wakkanai Airport,45.40416667,141.8008333
15773,WKJ,Wakkanai Airport,45.40444444,141.8022222
15774,WKK,Aleknagik Airport,59.27777778,-158.6111111
15774,WKK,Aleknagik New,59.2825,-158.6177778
15775,WKL,Waikoloa Heliport,19.91361111,-155.8638889
15776,WKM,Wankie Town,-18.63,27.02111111
15776,HWN,Hwange National Park,-18.63,27.02111111
15776,HWN,Hwange National Park,-18.62111111,27.02138889
15776,HWN,Hwange National Park,-18.62805556,27.02083333
15776,HWN,Hwange National Park,-18.63,27.02083333
15776,HWN,Hwange National Park,-18.62111111,27.02138889
15776,HWN,Hwange National Park,-18.63,27.02083333
15777,WKN,Wakunai Airport,-5.86666667,155.2166667
15777,WKN,Wakunai Airport,-5.86666667,155.2166667
15777,WKN,Wakunai Airport,-5.86027778,155.2222222
15778,WKR,Walker's,27.2575,-78.40194444
15779,WKV,Penns Landing Seaplane Base,39.96527778,-75.1375
15781,WLB,Labouchere Bay Airport,56.28333333,-133.65
15782,WLD,Strother Field,37.16694444,-97.05027778
15782,WLD,Strother Field,37.16861111,-97.0375
15783,WLG,Wellington International,-41.32388889,174.8013889
15783,WLG,Wellington International,-41.32666667,174.8069444
15784,WLH,Walaha Airport,-15.41805556,167.7
15784,WLH,Walaha Airport,-15.41194444,167.6911111
15785,WLK,Selawik Airport,66.60277778,-159.9833333
15785,WLK,Selawik Airport,66.60027778,-159.9858333
15786,WLM,Waltham Hospital Heliport,42.3675,-71.23472222
15787,WLS,Hihifo,-13.23333333,-176.1666667
15787,WLS,Wallis,-13.23833333,-176.1991667
15787,WLS,Wallis Hihifo,-13.23833333,-176.1991667
15787,WLS,Wallis Hihifo,-13.23833333,-176.1994444
15787,WLS,Wallis,-13.23833333,-176.1991667
15787,WLS,Wallis Hihifo,-13.23833333,-176.1994444
15789,WLW,Willows Glenn County,39.51638889,-122.2161111
15789,WLW,Willows Glenn County,39.51638889,-122.2172222
15789,WLW,Willows Glenn County,39.51583333,-122.2172222
15789,WLW,Willows Glenn County,39.51638889,-122.2172222
15789,WLW,Willows Glenn County,39.51583333,-122.2172222
15790,WMB,Warrnambool Airport,-38.295,142.4483333
15790,WMB,Warrnambool Airport,-38.29527778,142.4466667
15790,WMB,Warrnambool Airport,-38.29555556,142.4480556
15791,WMC,Winnemucca Municipal,40.89777778,-117.8036111
15791,WMC,Winnemucca Municipal,40.89666667,-117.8058333
15792,WMH,Mountain Home Municipal,36.36944444,-92.46972222
15792,WMH,Ozark Regional,36.36888889,-92.47055556
15792,WMH,Baxter County,36.36888889,-92.47055556
15792,WMH,Ozark Regional,36.36888889,-92.47055556
15792,WMH,Baxter County,36.36888889,-92.47055556
15793,WMK,Meyers Chuck Seaplane Base,55.74,-132.2533333
15794,WMO,White Mountain Airport,64.68694444,-163.4066667
15794,WMO,White Mountain Airport,64.68916667,-163.4127778
15795,WMR,Mananara Airport,-16.16194444,49.77055556
15795,WMR,Avaratra,-16.16194444,49.77055556
15795,WMR,Avaratra,-16.16388889,49.77388889
15798,WNA,Napakiak Airport,60.7,-162.1166667
15798,WNA,Napakiak Airport,60.69027778,-161.9786111
15799,WNN,Wunnumin Lake Airport,52.89444444,-89.28888889
15799,WNN,Wunnumin Lake Airport,52.89388889,-89.28916667
15800,WNP,Naga Airport,13.58722222,123.27
15800,WNP,Naga Airport,13.585,123.2705556
15800,WNP,Naga Airport,13.585,123.2708333
15801,WNR,Windorah Airport,-25.41333333,142.6655556
15801,WNR,Windorah Airport,-25.41305556,142.6672222
15801,WNR,Windorah Airport,-25.41055556,142.6686111
15802,WNS,Nawabshah,26.21944444,68.39222222
15802,WNS,Nawabshah,26.21944444,68.39
15804,WNZ,Wenzhou Airport,27.91277778,120.8516667
15804,WNZ,Longwan,27.91277778,120.8516667
15804,WNZ,Longwan,27.90861111,120.8522222
15804,WNZ,Wenzhou Airport,27.91277778,120.8516667
15804,WNZ,Longwan,27.90861111,120.8522222
15805,WOD,Wood River Airport,59.06666667,-134.75
15807,WOW,Willow Airport,61.755,-150.0486111
15807,WOW,Willow Airport,61.75416667,-150.0516667
15810,WPM,Wipim Airport,-8.79027778,142.8811111
15810,WPM,Wipim Airport,-8.78722222,142.8811111
15810,WPM,Wipim Airport,-8.78805556,142.8822222
15812,WPU,Puerto Williams Airport,-54.91805556,-67.62916667
15812,WPU,Guardiamarina Zanartu,-54.93111111,-67.62638889
15813,WQA,Ovid Airport,42.65472222,-76.79666667
15813,WQA,Ovid Airport,42.65472222,-76.79638889
15814,WQB,Mandan Municipal,46.76861111,-100.8936111
15814,WQB,Mandan Municipal,46.76805556,-100.8944444
15814,WQB,Mandan Regional Lawler Field,46.76805556,-100.8944444
15815,WQC,Ravalli County,46.25333333,-114.1202778
15815,WQC,Ravalli County,46.25138889,-114.1255556
15815,WQC,Ravalli County,46.25722222,-114.1238889
15816,WQD,Tulelake Municipal,41.8875,-121.3583333
15816,WQD,Tulelake Municipal,41.89055556,-121.3605556
15817,WQE,Dinsmore Municipal,40.49305556,-123.5986111
15817,WQE,Dinsmore Airport,40.49194444,-123.5983333
15818,WQF,Rigby-Jefferson County,43.64444444,-111.9277778
15818,WQF,Rigby-Jefferson County,43.6425,-111.9294444
15818,WQF,Rigby Airport,43.6425,-111.9294444
15818,WQF,Rigby Jefferson County,43.6425,-111.9294444
15818,WQF,Rigby Airport,43.6425,-111.9294444
15818,WQF,Rigby Airport,43.64277778,-111.9291667
15819,WQG,Hesperia Airport,34.37722222,-117.315
15819,WQG,Hesperia Airport,34.37694444,-117.3161111
15820,WQH,Butte Valley,41.88722222,-121.9744444
15820,WQH,Butte Valley,41.88722222,-121.9755556
15821,WQI,Connell City,46.6625,-118.8322222
15821,WQI,Connell City,46.66222222,-118.8333333
15821,WQI,Connell City,46.66138889,-118.8305556
15821,WQI,Connell City,46.66222222,-118.8333333
15821,WQI,Connell City,46.66138889,-118.8305556
15822,WQJ,Peard Bay Airport,70.8,-158.3333333
15823,WQK,Townsend Airport,46.33333333,-111.475
15823,WQK,Townsend Airport,46.33111111,-111.4825
15824,WQL,Bluff Airport,64.59055556,-163.7752778
15825,WQM,Chennault Industrial Airpark,30.2125,-93.14333333
15825,CWF,Chennault International,30.21055556,-93.14305556
15826,WQN,Taylor County,37.35833333,-85.30944444
15827,WQO,Rosamond Skypark,34.87083333,-118.2083333
15827,WQO,Rosamond Skypark,34.87055556,-118.2055556
15828,WQP,Oceano County,35.10138889,-120.6211111
15828,WQP,Oceano County,35.10138889,-120.6222222
15828,WQP,Oceano County,35.10166667,-120.6222222
15829,WQQ,Custer State Park,43.72666667,-103.3505556
15829,WQQ,Custer State Park,43.725,-103.3505556
15829,WQQ,Custer State Park,43.725,-103.35
15829,WQQ,Custer State Park,43.725,-103.3505556
15829,WQQ,Custer State Park,43.725,-103.35
15830,WQR,Tibbetts,58.73416667,-157.0072222
15831,WQS,Poplar Airport,48.11666667,-105.1875
15831,WQS,Poplar Municipal,48.13444444,-105.1622222
15832,WQT,Bridger Municipal,45.29166667,-108.925
15832,WQT,Bridger Municipal,45.29166667,-108.9258333
15833,WQU,Portales Municipal,34.14527778,-103.4097222
15833,WQU,Portales Municipal,34.14555556,-103.4102778
15835,WQW,David River Airport,55.91444444,-161.6375
15836,WQX,Kiavak Airport,57.01666667,-153.6666667
15837,WQY,Port Wakefield Airport,58.05277778,-153.05
15838,WQZ,Chignik Lake Airport,56.255,-158.7755556
15838,WQZ,Chignik Lake Airport,56.255,-158.7752778
15838,WQZ,Chignik Lake Airport,56.25555556,-158.7777778
15838,WQZ,Chignik Lake Airport,56.255,-158.7752778
15838,WQZ,Chignik Lake Airport,56.25555556,-158.7777778
15839,WRB,Robins AFB,32.64,-83.59194444
15839,WRB,Robins AFB,32.64027778,-83.59194444
15840,WRE,Whangarei Airport,-35.77222222,174.3611111
15840,WRE,Whangarei Airport,-35.76916667,174.3638889
15840,WRE,Whangarei Airport,-35.76916667,174.3636111
15841,WRG,Wrangell Airport,56.48444444,-132.3666667
15841,WRG,Wrangell Airport,56.48444444,-132.3697222
15842,WRI,McGuire AFB,40.01555556,-74.59388889
15842,WRI,McGuire Field,40.01555556,-74.59166667
15843,WRL,Worland Municipal,43.9675,-107.9530556
15843,WRL,Worland Municipal,43.96583333,-107.9508333
15843,WRL,Worland Municipal,43.96277778,-107.9505556
15843,WRL,Worland Municipal,43.96583333,-107.9508333
15843,WRL,Worland Municipal,43.96277778,-107.9505556
15845,WRO,Strachowice,51.1,16.88333333
15845,WRO,Strachowice,51.10388889,16.88194444
15846,WSB,Steamboat Bay Airport,55.51666667,-133.6333333
15847,WSG,Washington County,40.13666667,-80.29222222
15847,WSG,Washington County,40.13638889,-80.29027778
15848,WSH,Brookhaven,40.82222222,-72.87333333
15848,WSH,Brookhaven,40.82194444,-72.86694444
15849,WSI,Wasilla Airport,61.58416667,-149.4566667
15850,WSJ,San Juan Airport,57.73111111,-153.3183333
15852,WSM,Wiseman Airport,67.40166667,-150.1166667
15852,WSM,Wiseman Airport,67.40444444,-150.1227778
15852,WSM,Wiseman Airport,67.405,-150.1208333
15852,WSM,Wiseman Airport,67.40444444,-150.1227778
15852,WSM,Wiseman Airport,67.405,-150.1208333
15853,WSN,South Naknek 2,58.7075,-157.0152778
15853,WSN,South Naknek 2,58.70194444,-157.0025
15854,WSP,Waspam Airport,14.68333333,-84.01666667
15854,WSP,Waspam Airport,14.74055556,-83.96888889
15854,WSP,Waspam Airport,14.74083333,-83.96888889
15854,WSP,Waspam Airport,14.74055556,-83.96888889
15854,WSP,Waspam Airport,14.74083333,-83.96888889
15855,WST,Westerly State,41.35222222,-71.80416667
15855,WST,Westerly State,41.34972222,-71.80333333
15856,WSX,Westsound Airport,48.66666667,-122.8833333
15857,WSY,Whitsunday Airstrip,-20.27611111,148.755
15858,WSZ,Westport Airport,-41.73972222,171.5819444
15858,WSZ,Westport Airport,-41.73722222,171.5791667
15859,WTC,World Trade Center Heliport,40.7125,-74.015
15860,WTD,West End Airport,26.68611111,-78.97583333
15861,WTK,Noatak Airport,67.56305556,-162.9841667
15861,WTK,Noatak Airport,67.56111111,-162.9802778
15861,WTK,Noatak Airport,67.56111111,-162.9805556
15861,WTK,Noatak Airport,67.56111111,-162.9802778
15861,WTK,Noatak Airport,67.56111111,-162.9805556
15862,WTL,Tuntutuliak Airport,60.35,-162.6333333
15862,WTL,Tuntutuliak Airport,60.33527778,-162.6669444
15862,WTL,Tuntutuliak Airport,60.335,-162.6538889
15862,WTL,Tuntutuliak Airport,60.33527778,-162.6669444
15862,WTL,Tuntutuliak Airport,60.335,-162.6538889
15862,WTL,Tuntutuliak Airport,60.35111111,-162.6547222
15863,WTN,RAF Waddington,53.16611111,-0.52388889
15863,WTN,RAF Waddington,53.16555556,-0.52416667
15863,WTN,RAF Waddington,53.16611111,-0.52388889
15863,WTN,RAF Waddington,53.16555556,-0.52416667
15863,WTN,RAF Waddington,53.16611111,-0.52388889
15863,WTN,RAF Waddington,53.16638889,-0.52361111
15863,WTN,RAF Waddington,53.16611111,-0.52388889
15864,WTR,Whiteriver Airport,33.80833333,-109.9791667
15864,WTR,Whiteriver Airport,33.81055556,-109.9858333
15865,WTS,Tsiroanomandidy Airport,-18.75722222,46.05444444
15865,WTS,Tsiroanomandidy Airport,-18.75722222,46.05444444
15865,WTS,Tsiroanomandidy Airport,-18.75944444,46.05416667
15866,WTT,Whittier Airport,60.77305556,-148.6838889
15866,WTT,Whittier Airport,60.77722222,-148.7216667
15867,WUG,Wau Airport,-7.3375,146.7183333
15867,WUG,Wau Airport,-7.34444444,146.7194444
15867,WUG,Wau Airport,-7.345,146.7188889
15868,WUH,Tianhe,30.78388889,114.2080556
15868,WUH,Tianhe,30.78361111,114.2080556
15868,WUH,Tianhe,30.78388889,114.2080556
15868,WUH,Tianhe,30.78361111,114.2080556
15868,WUH,Tianhe,30.77722222,114.2163889
15869,WUJ,Duchesne Municipal,40.19333333,-110.3805556
15869,WUJ,Duchesne Municipal,40.19194444,-110.3811111
15869,WUJ,Duchesne Municipal,40.19388889,-110.3830556
15869,WUJ,Duchesne Municipal,40.19194444,-110.3811111
15869,WUJ,Duchesne Municipal,40.19388889,-110.3830556
15869,WUJ,Duchesne Municipal,40.19361111,-110.3825
15870,WUQ,Avco,47.00555556,-124.1583333
15871,WUU,Wau Airport,7.74638889,27.98527778
15871,WUU,Wau Airport,7.72583333,27.97527778
15871,WUU,Wau Airport,7.72583333,27.97472222
15871,WUU,Wau Airport,7.72583333,27.97527778
15871,WUU,Wau Airport,7.72583333,27.97472222
15872,WUX,Wuxi Shuofang,31.49472222,120.4294444
15872,WUX,Wuxi Shuofang,31.4975,120.4305556
15872,WUX,Shuofang,31.4975,120.4305556
15872,WUX,Wuxi Shuofang,31.4975,120.4305556
15872,WUX,Shuofang,31.4975,120.4305556
15873,WV1,Mcs-Pad Heliport,38.29444444,-81.56555556
15874,WVA,Washington-Virginia,38.83333333,-77.11666667
15875,WVB,Walvis Bay/Rooikop,-22.97861111,14.65055556
15875,WVB,Walvis Bay Airport,-22.97861111,14.65055556
15875,WVB,Walvis Bay Airport,-22.98,14.66194444
15875,WVB,Walvis Bay Airport,-22.97944444,14.64722222
15875,WVB,Walvis Bay Airport,-22.98,14.66194444
15875,WVB,Walvis Bay Airport,-22.97944444,14.64722222
15877,WVI,Watsonville Municipal,36.93583333,-121.7886111
15877,WVI,Watsonville Municipal,36.93555556,-121.7894444
15877,WVI,Watsonville Municipal,36.93583333,-121.7897222
15878,WVK,Manakara Airport,-22.11805556,48.02222222
15878,WVK,Manakara Airport,-22.11972222,48.02138889
15879,WVL,Waterville Robert Lafleur,44.53388889,-69.67583333
15879,WVL,Waterville Robert Lafleur,44.53333333,-69.67555556
15881,WWA,Wasilla Airport,61.57194444,-149.5405556
15881,WWA,Wasilla Airport,61.57194444,-149.5394444
15882,WWD,Cape May County,39.00638889,-74.90888889
15882,WWD,Cape May County,39.00861111,-74.90833333
15882,WWD,Cape May County,39.00833333,-74.90861111
15882,WWD,Cape May County,39.00861111,-74.90833333
15882,WWD,Cape May County,39.00833333,-74.90861111
15883,WWK,Wewak International,-3.58583333,143.6733333
15883,WWK,Wewak International,-3.58388889,143.6691667
15883,WWK,Wewak International,-3.58361111,143.6686111
15883,WWK,Wewak International,-3.58388889,143.6691667
15883,WWK,Wewak International,-3.58361111,143.6686111
15883,WWK,Wewak Airport,-3.58361111,143.6688889
15885,WWP,Whale Pass Airport,56.11666667,-133.1166667
15886,WWR,West Woodward,36.43666667,-99.52111111
15886,WWR,West Woodward,36.43805556,-99.52277778
15887,WWT,Newtok Airport,60.92277778,-164.6486111
15887,WWT,Newtok Airport,60.93916667,-164.6413889
15887,WWT,Mertarvik,60.81027778,-164.4994444
15892,WY1,Ralph Wenz Field,42.79555556,-109.8072222
15892,WY1,Ralph Wenz Field,42.7975,-109.8111111
15893,WYA,Whyalla Airport,-33.06055556,137.5105556
15893,WYA,Whyalla Airport,-33.05888889,137.5144444
15893,WYA,Whyalla Airport,-33.05694444,137.5161111
15893,WYA,Whyalla Airport,-33.05722222,137.5155556
15894,WYB,Yes Bay Lodge Seaplane Base,55.91611111,-131.8011111
15895,WYE,Yengema Airport,8.61666667,-11.05888889
15895,WYE,Yengema Airport,8.61805556,-11.05083333
15895,WYE,Yengema Airport,8.6175,-11.05
15895,WYE,Yengema Airport,8.61805556,-11.05083333
15895,WYE,Yengema Airport,8.6175,-11.05
15896,WYN,Wyndham Airport,-15.50722222,128.1375
15896,WYN,Wyndham Airport,-15.51138889,128.1530556
15897,WYS,Yellowstone,44.68666667,-111.1047222
15897,WYS,Yellowstone,44.68833333,-111.1177778
15899,WZY,Nassau Seaplane Base,25.0825,-77.32722222
15900,XAL,Alamos Airport,27.03666667,-108.9575
15900,XAL,Alamos Airport,27.03805556,-108.9480556
15900,XAL,Alamos Airport,27.03916667,-108.9491667
15900,XAL,Alamos Airport,27.03888889,-108.9488889
15900,XAL,Alamos Airport,27.03805556,-108.9480556
15900,XAL,Alamos Airport,27.03888889,-108.9488889
15901,XAP,Chapeco Airport,-27.08861111,-52.62972222
15901,XAP,Chapeco Airport,-27.13416667,-52.65666667
15901,XAP,Serafin Enoss Bertaso,-27.13388889,-52.65888889
15902,XBE,Bearskin Lake Airport,53.96638889,-91.02638889
15902,XBE,Bearskin Lake Airport,53.96555556,-91.02722222
15903,XBR,Thousand Islands Regional Tackaberry,44.63472222,-75.75416667
15903,XBR,Thousand Islands Regional Tackaberry,44.63944444,-75.75027778
15903,XBR,Tackaberry,44.63944444,-75.75027778
15903,XBR,Brockville Regional Tackaberry,44.63944444,-75.75027778
15903,XBR,Thousand Islands Regional Tackaberry,44.63944444,-75.75027778
15903,XBR,Brockville Regional Tackaberry,44.63944444,-75.75027778
15904,XCH,Christmas Island Airport,-10.45055556,105.6902778
15904,XCH,Christmas Island Airport,-10.45027778,105.6911111
15905,XCL,Cluff Lake Airport,58.39138889,-109.5166667
15905,XCL,Cluff Lake Airport,58.39138889,-109.5163889
15906,XCR,Vatry,48.77611111,4.18444444
15906,XCR,Vatry,48.77611111,4.20611111
15906,XCR,Chalons Vatry,48.77611111,4.20611111
15906,XCR,Vatry,48.77611111,4.18444444
15906,XCR,Chalons Vatry,48.77611111,4.20611111
15906,XCR,Chalons Vatry,48.77611111,4.18416667
15907,XES,Americana,42.61444444,-88.39
15908,XIC,Qingshan,27.98916667,102.1844444
15908,XIC,Qingshan,27.98888889,102.1844444
15908,XIC,Qingshan,27.98888889,102.185
15910,XIY,Xianyang International,34.44722222,108.7516667
15910,XIY,Xianyang,34.44694444,108.7522222
15910,XIY,Xianyang,34.43972222,108.7594444
15910,XIY,Xianyang,34.44694444,108.7522222
15910,XIY,Xianyang,34.43972222,108.7594444
15913,XLS,Saint Louis,16.05027778,-16.46027778
15913,XLS,Saint Louis,16.05027778,-16.46111111
15913,XLS,Saint Louis,16.05194444,-16.46138889
15914,XLW,Lemwerder Airport,53.1425,8.62138889
15914,XLW,Lemwerder Airport,53.14333333,8.62333333
15915,XMD,Madison Municipal,44.01666667,-97.08333333
15915,XMD,Madison Municipal,44.01638889,-97.08555556
15916,XMH,Manihi Airport,-14.43333333,-146.0666667
15916,XMH,Manihi Airport,-14.43527778,-146.0683333
15917,XMN,Gaoqi,24.54416667,118.1277778
15918,XMR,Virazeil,44.50111111,0.19666667
15918,XMR,Virazeil,44.49888889,0.20055556
15918,XMR,Marmande Virazeil,44.49888889,0.20055556
